sentence_id,review_id,review,word_count,vader,textblob
159.24.2,159.24,We ve been commit here for over a year and food is always delicious very good value for money,19,1,1
159.26.1,159.26,They do variety of Vietnamese street food,7,1,1
159.26.2,159.26,The price is quite reasonable,5,1,1
159.27.1,159.27,Wonderful restaurant beautiful ambience delicious food and kind staff,9,1,1
159.28.1,159.28,Small but quite fun Allyoucanconsume place with nice deco,9,1,1
159.28.2,159.28,Let s get fat,4,1,1
159.29.1,159.29,One of the best authentic Vietnamese restaurants in HCM city,10,1,1
159.3.2,159.3,The price is not high cimpare to the quality,9,1,0
159.31.1,159.31,Staffs are friendly,3,1,1
159.31.2,159.31,Place is clean,3,1,1
159.31.3,159.31,However food is not as good as expected,8,0,1
159.32.1,159.32,Great traditional food,3,1,1
159.33.1,159.33,Cosy place and delicious traditional Vietnamese food,7,1,1
159.34.1,159.34,Very kind people,3,1,1
159.35.1,159.35,very good service,3,1,1
159.35.2,159.35,very nice food,3,1,1
159.36.1,159.36,Too expensive as comparing to the food quality,8,1,0
159.37.1,159.37,overprice dishes with low quality will never come back again,10,0,1
159.38.1,159.38,Vietnam traditional food,3,1,1
159.4.3,159.4,The food is so so,5,1,1
159.4.4,159.4,And it is overpriced,4,1,1
159.41.1,159.41,Vietnamese buffet but few dishes,5,1,0
159.44.1,159.44,Lovely traditional food,3,1,1
159.45.1,159.45,Grill chicken is a musttry,5,1,0
159.48.1,159.48,Good for family parties,4,1,1
159.49.1,159.49,Quite place good food,4,1,1
159.61.1,159.61,Quite good food,3,1,1
159.63.1,159.63,An insider tip from a friend from Germany who emigrated to Vietnam,12,1,1
159.63.2,159.63,The food was delicious,4,1,1
159.63.3,159.63,We felt very comfortable in the restaurant,7,1,1
159.69.1,159.69,A very Vietnamese homestyle restaurant in the back of the alley,11,1,1
159.69.2,159.69,The price is good and it s quiet so it s very good to have a meal,17,1,1
159.69.3,159.69,Food isn t bad either,5,0,0
159.89.1,159.89,For Japanese people the interior of the store is very stylish and there are both terrace seats and inside seats so I was very satisfied,25,1,1
159.89.2,159.89,We went there around 9am on a Friday but we were the only customers and it was a very quiet and relaxing time,23,1,1
159.89.3,159.89,There was no cafe where you could have breakfast nearby so this store which is open 24 hours a day was very nice,23,1,1
159.89.4,159.89,The ceiling in the store was very high and there was a sense of freedom,15,1,1
159.89.5,159.89,I had a lot of jackfruit,6,1,1
159.89.6,159.89,Breakfast was 55 kvnd with food and drinks and the cost performance was very good,15,1,1
159.89.7,159.89,Rumba was cleaning the floor while eating and hit my feet,11,1,1
160.1.1,160.1,This end of district 6 in Saigon is a place foreigners rearly visit,13,1,1
160.1.2,160.1,As a consequence the locals are excited by the new visitors,11,1,1
160.1.3,160.1,This restaurant is an oasis in what would otherwise be considered a rough area of town,16,1,0
160.1.4,160.1,Off the beaten track you will not find it accidentally,10,0,1
160.1.5,160.1,Food is basic good and cheap,6,1,1
160.2.1,160.2,Not a bad restaurant,4,1,1
160.2.2,160.2,But it s location is not easy to find,9,0,0
160.4.1,160.4,Awesome food and great staff,5,1,1
160.6.1,160.6,Nice place for drinking some beers,6,1,1
160.8.1,160.8,Have fun and chill,4,1,1
160.1.6,160.1,Good service price,3,1,1
160.75.1,160.75,Local Vietnam store,3,1,1
161.1.1,161.1,Food was lovely company was great,6,1,1
161.2.1,161.2,Lesss then i expect my table was not even clean the service are a little disappointed when they don t smell money on us i mean expensive perfume there is a lot of safety Hazzard that too dangerous even for Vietnamese safety standards,43,0,0
161.3.1,161.3,Went to a wedding hear,5,1,1
161.3.2,161.3,Huge place with many venues I side food was OK but a little dry and warm but all in all it was a nice experience,25,1,1
161.5.1,161.5,Hotpot sea food is not fresh at all high price,10,0,1
161.6.1,161.6,Beautiful restaurant with lake view and in the park,9,1,1
161.9.1,161.9,Good place for dinner,4,1,1
162.1.1,162.1,Den long is located in a bustling road,8,1,0
162.1.2,162.1,Although it is a bit out of the way from major shopping and markets we found the trip worth it,20,1,1
162.1.3,162.1,The restaurant deco had a modern Vietnamese feel but not overpowering with history and colours,15,1,1
162.1.4,162.1,The food was great,4,1,1
162.1.5,162.1,The shared dishes portion were plenty for 2,8,1,1
162.1.6,162.1,We enjoyed the chicken fried rice in coconut recommended and clam dish,12,1,0
162.1.7,162.1,In fact we enjoyed all the food except for the fried frogs which was a letdown,16,1,1
162.1.8,162.1,If you in the district 1 area and done with eating street food then I would recommend a visit to Den Long,22,1,0
162.2.1,162.2,Had a great reasonably priced meal here,7,1,1
162.2.2,162.2,The staff were very friendly and welcoming and the decor was pretty,12,1,1
162.2.3,162.2,I ordered a soft she will crab stir fried morning glory and caramelised pork dish with rice,16,1,1
162.2.4,162.2,The food was delicious and came very quickly,8,1,1
162.2.5,162.2,Would highly recommend for good Vietnamese food in a restaurant setting,11,1,1
162.3.1,162.3,The food is wellprepared and so delicious I ordered the baked fish which tastes marvelous The interior is beautiful but not cheasy,22,1,1
162.3.2,162.3,The staff speaks fluent English and very attentive,8,1,1
162.3.3,162.3,And I think the price is reasonable,7,1,1
162.3.4,162.3,Highly recommend to the ones who want highquality Vietnamese food in a comfortable environment with great service,17,1,1
162.4.1,162.4,So good I came here twice,6,1,1
162.4.2,162.4,The food was faultless absolutely delicious and so reasonably priced,10,1,1
162.4.3,162.4,The staff are beautiful people so kind and polite,9,1,1
162.4.4,162.4,They made the experience 10 10,6,1,1
162.4.5,162.4,Would have preferred if they did not use plastic straws in the drinks and the disposable wet wipes could have just been reusable napkins,23,1,0
162.5.1,162.5,Coming from Singapore and into Saigon we were absolutely blown away by the quality and service us being foodies this is certainly not an overstatement,25,1,1
162.5.2,162.5,The menu had a great variety of dishes reasonably priced ard 100k per dish and you get to dine in a clean and lovely decorated interior,26,1,1
162.5.3,162.5,Staff were wellversed in conversational English and the food was served really promptly after ordering,15,1,1
162.5.4,162.5,They even gave us free desserts Thank you Den Long for the wonderful eating experience,15,1,1
162.5.5,162.5,We will definitely be back,5,1,1
162.5.6,162.5,We had our dinners here two days in a row,10,1,1
162.6.1,162.6,The food is served relatively fast and tastes wonderful Service is really good It s really convenient to order as the menu comes with english translation and the waiter can understand and speak English,34,1,1
162.6.2,162.6,Love that the shop will go to every table to ask customers about the food being served,17,1,1
162.6.3,162.6,Can sense that they genuinely care about the customers,9,1,1
162.6.4,162.6,Would definitely revisit again to try other dishes,8,1,0
162.7.1,162.7,Food was served quick and fresh,6,1,1
162.7.2,162.7,Taste really good at appropriate price point,7,1,1
162.7.3,162.7,Overall ambience is nice as well shop is tucked right in the middle of a bustling street,17,1,1
162.7.4,162.7,Great stop to replenish energy ahead of a busy day,10,1,1
162.8.1,162.8,The food tastes great especially the crab curry with thick coconut milk flavour,13,1,1
162.8.2,162.8,One of the staff speaks fluent English and she even apologised to us very politely for the slightly long serving time due to many customers and offered us desserts in compensation for mixing up our orders,36,1,1
162.8.3,162.8,Overall a notverygood but nottoobad dining experience,7,1,1
162.9.1,162.9,The food was superb as well as the service here,10,1,1
162.9.2,162.9,What was the most unique and delicious of the array of food I ordered was the Tonkin flower vegetable and the pomelo salad,23,1,1
162.9.3,162.9,A blend of sweet and spicy nature of the pomelo paired it greatly with the rice,16,1,1
162.9.4,162.9,The Tonkin flower native to Vietnam was a new and delicious taste,12,1,1
162.9.5,162.9,Everything else was superb as well and the service from the staff was great especially when the spring roll was slightly tough and they replaced them with a brand new replacement,31,1,1
162.9.6,162.9,Overall 9 10 would recommend for a traditional Vietnamese cuisine,10,1,1
162.1.9,162.1,Nice clean place at first visit but your experience will depend on where you sit because they have 4 floors and the atmosphere is very different between them the ground floor is best,33,1,1
162.1.10,162.1,The aircon is also very dry and not at all good for your nose in one of the backrooms 3rd floor room without windows,24,0,1
162.1.11,162.1,The quality of food depends a lot on what you order,11,1,1
162.1.12,162.1,The stewed pork is excellent but the fried calamari is plain boring,12,0,0
162.1.13,162.1,However they do have the best soy sauce in town,10,1,1
162.1.14,162.1,I could eat two bowls if rice with the sauce and a beer,13,1,1
162.1.15,162.1,I would also include a plate of morning glory that stuff is delicious,13,1,1
162.1.16,162.1,Service is relatively quick but obviously will depend on the number of other guests,14,1,1
162.1.17,162.1,People here are friendly,4,1,1
162.1.18,162.1,The Lost in Saigon cocktail is a total killer so be careful to drink it slowly,16,0,0
162.11.1,162.11,We came here on our first day in Saigon and could not have found a better restaurant for the evening When you come in you are immediately greeted by the friendly staff and nice atmosphere,34,1,1
162.11.2,162.11,Its a cozy and nicely decorated place,7,1,1
162.11.3,162.11,Then came the food,4,1,1
162.11.4,162.11,The menu looked so good we ordered 7 dishes to try as much as possible,15,1,1
162.11.5,162.11,And we were absolutely thrilled by the delicious variety The sauces the flavouring the looks all perfect,17,1,1
162.11.6,162.11,What made the evening even better was the extremely kind and friendly staff who explained every dish and really welcomed us to the city,24,1,1
162.11.7,162.11,We will definitely come back,5,1,1
162.12.1,162.12,This restaurant has a beautiful ambience and clean,8,1,1
162.12.2,162.12,Even their toilet looks beautiful Their caramelized pork is a must try The staff can speak well in english that s why it is easy to communicate when you re a tourist,32,1,1
162.13.1,162.13,We had a lovely dinner and its surprising us that all the food is so delicious,16,1,1
162.13.2,162.13,The staffss extremely friendly and take care of customers I still remembered the waitress came up and ask us if the food is good or not,26,1,1
162.13.3,162.13,This is the first time Ive ever had this experience at a restaurant,13,1,1
162.13.4,162.13,Make sure you make a reservation because this place is fully booked lately,13,1,1
162.13.5,162.13,We arrived last night but could not come over so I have to wait until today,15,1,1
162.13.6,162.13,Highly recommend you guys should try all these Vietnamese traditional daily meals,12,1,1
162.14.1,162.14,Reasonably priced great taste and good service,7,1,1
162.14.2,162.14,The trifactor for any great restaurant,6,1,1
162.14.3,162.14,The dishes were well presented and portions were reasonable for 2 persons but on the small side,17,1,0
162.14.4,162.14,So order a little more,5,1,1
162.14.5,162.14,They have many vegetarian options,5,1,1
162.15.1,162.15,By far the best Vietnamese cuisine I ve had in ho chi minh city The food is delicious and priced reasonably,21,1,1
162.15.2,162.15,Everything tastes superb,3,1,1
162.15.3,162.15,I will definitely come back again if I m ever in ho chi minh again,15,1,1
162.15.4,162.15,Was even served complimentary dessert Excellent service,7,1,1
162.16.1,162.16,We had a good experience eating here,7,1,1
162.16.2,162.16,The staff was quite nice and good,7,1,1
162.16.3,162.16,The food was good but nothing special,7,0,1
162.16.4,162.16,Everyone else in the restaurant seemed to be enjoying their meal though,12,1,1
162.16.5,162.16,We did love the starters though and the local IPA beer was quite good as well,16,1,1
162.17.1,162.17,It was an amazing experience coming to Den Long This was our second time here after previously visiting four years ago and the food remained just as good,28,1,1
162.17.2,162.17,The staff were fantastic and incredibly polite and the food is some of the best in Vietnam at a very reasonable price,22,1,1
162.18.1,162.18,Good food love their pomelo shrimp salad coconut chicken fried rice and the caramel pork the chicken a bit too hard hard to chew but overall taste okay,28,1,0
162.18.2,162.18,Portion a bit small price is fair and affordable,9,1,1
162.18.3,162.18,Will come back again when next visit hochiminh friendly customer service,11,1,1
162.19.1,162.19,So yummy food,3,1,1
162.19.2,162.19,And so many options,4,1,1
162.19.3,162.19,We should have gone like five times to understand the culinary pleasure fully,13,1,1
162.19.4,162.19,But even the one night we stayed was perfect,9,1,1
162.19.5,162.19,We managed without reservation but I d recommend to do one to be sure you have a table,18,1,1
162.2.6,162.2,I was here for the last vietnamese dinner with a couple of friends I met during my trip,18,1,1
162.2.7,162.2,Perfect spot extremely welcoming super nice staff very very good food,11,1,1
162.2.8,162.2,It in the district one of Saigon and also the walk to reach it is very nice,17,1,1
162.2.9,162.2,I would definitely come back if Ill be back in Vietnam one day,13,0,0
162.21.1,162.21,Didn t have any idea what foods they serve at first,11,1,1
162.21.2,162.21,When we saw the menu it looked a lot like Thai or Indonesian authentic cuisines,15,1,1
162.21.3,162.21,So we tried several foods squid shrimp clams and tonkin flowers,11,1,1
162.21.4,162.21,And they are all surprisingly perfect It tastes right for our Asian pallette,13,1,1
162.21.5,162.21,The seafoods were fresh,4,1,1
162.21.6,162.21,The drink was good too,5,1,1
162.21.7,162.21,The staffs were very helpful and friendly,7,1,1
162.21.8,162.21,Overall it s a nice experience eating there,8,1,1
162.22.1,162.22,Exceptionally good food service and warm ambience without breaking the bank,11,1,1
162.22.2,162.22,Wife and I normally read reviews with a grain of salt and therefore came with average expectations,17,1,1
162.22.3,162.22,and oh boy,3,1,1
162.22.4,162.22,were we blown away This won t be a lengthy review but us coming back for the second time perhaps 3rd says alot about the food at Den Long the founder Dave super friendly and even gave us gastro tips as to where to dine in Vung Tau and also a brief history as to how DL came to be and the amazing service crew,65,1,1
162.22.5,162.22,Also a special shout out to the budding accountant Long I hope we got your name right Who told us about the HCM s war museum and with that lovely chat in general,33,1,1
162.22.6,162.22,Brilliantly cooked food,3,1,1
162.22.7,162.22,Check Super service,3,1,1
162.22.8,162.22,Check Cosy and friendly ambience,5,1,1
162.22.9,162.22,Check The Golden Buzzer from us,6,1,1
162.22.10,162.22,Check We will not hesitate to recommend this lovely eatery,10,1,1
162.22.11,162.22,Not sure what that luscious homemade green condiment that came with the grilled pork ribs and pomfret is called,19,0,0
162.22.12,162.22,But we love it,4,1,1
162.22.13,162.22,It s piquant with a hint of lime and with the right balance of spiciness and sweetness,17,1,1
162.23.1,162.23,Very clean and friendly staff who speak pretty good English,10,1,1
162.23.2,162.23,This restaurant seems to be mainly for tourists,8,1,1
162.23.3,162.23,When I ate there I did not see any locals,10,1,1
162.23.4,162.23,Although reasonably priced food was not too impressive,8,0,1
162.23.5,162.23,I ordered a duck hot pot which was quite overcooked,10,1,1
162.23.6,162.23,Since I cannot eat spicy food I asked to make sure it does not have hot pepper in it,19,1,1
162.23.7,162.23,But it tasted very spicy and I couldn t eat much,11,1,1
162.23.8,162.23,If you are looking for a dining experience similar to what you have at a Vietnamese restaurant in Western cities this place is perfect and the price is probably better,30,1,1
162.24.1,162.24,The Owner and the Staffs here serve us with compassionate in everything,12,1,1
162.24.2,162.24,The atmosphere the food the people are on point,9,1,1
162.24.3,162.24,We came last night with no reservation and we just only waited for few minutes to get the table,19,0,0
162.24.4,162.24,The restaurant itself shows a homecoming energy for us last night was quite busy but the Staffs did it with calm and generous they speak English pretty well,28,1,1
162.24.5,162.24,The price is affordable for us to enjoy our experience in Vietnam,12,1,1
162.24.6,162.24,Lovely place lovely people,4,1,1
162.25.1,162.25,Amazing place Just delicious food cooked and served really good Fried rice was amazing caramelised chicken and pork were soft and delicious We enjoyed this meal They have a good WiFi and personal speak English really good,37,1,1
162.25.2,162.25,Also the food was prepared pretty fast,7,1,1
162.25.3,162.25,It s possible to pay by card Visa,8,0,1
162.26.1,162.26,The best vietnamese food we tried during our stay and very accessible flavours for tourists who are not yet used to local flavours and ingredients,25,1,1
162.26.2,162.26,The restaurant is set in a reasonably well located area in ditrict 1 and the decor is vibrant and warm,20,1,1
162.26.3,162.26,We would recommend their mango sea bass and stir fried pumpkin flower quite garlicy along with they fresh juice and ice teas,22,1,1
162.26.4,162.26,Great experience and lovely staff,5,1,1
162.27.1,162.27,beautiful space slightly pricey and found the coconut fried rice to be quite overrated,14,1,1
162.27.2,162.27,there was a coconut fragrance but not much flavour,9,1,0
162.27.3,162.27,oyster was small best dish we had was the grilled prawns,11,1,1
162.27.4,162.27,definitely a restaurant targeted to tourists,6,1,1
162.28.1,162.28,Food pricing 1,3,1,1
162.28.2,162.28,Glass Noodle With Crab Meat 155 000 VND,8,1,1
162.28.3,162.28,I find it so cheap for this dish and there numerous chunks of crab meat in it,17,1,1
162.28.4,162.28,Crunchy Vegetarian Rolls 89 000 VND,6,1,1
162.28.5,162.28,Nice tofu fillings with crispy exterior don t think you will be disappointed eating spring rolls in Vietnam,18,0,0
162.28.6,162.28,Caramelised Pork 89 000 VND,5,1,1
162.28.7,162.28,Can probably give this a miss as the sauce is passably tasty but the meat is rather tough,18,0,0
162.28.8,162.28,Garlic Morning Glories 89 000 VND,6,1,1
162.28.9,162.28,Super refreshing and crunchy,4,1,1
162.28.10,162.28,How come their vegetables are so tasty 5,8,1,1
162.28.11,162.28,Sticky Rice with Banana and Coconut 39 000 VND,9,1,1
162.28.12,162.28,All in all we spent about S31,7,1,0
162.28.13,162.28,00 on this meal,4,1,1
162.28.14,162.28,So happy with the pricing,5,1,1
162.28.15,162.28,And the place is so beautiful,6,1,1
162.29.1,162.29,Food was perfect and service was really great from the staff,11,1,1
162.29.2,162.29,They even have handwritten guides on things to do and great food places in Saigon Didnt get to take photos of all the food since we were too hungry that we devoured all the dishes,35,1,1
162.29.3,162.29,The pricing is really affordable for such a restaurant too Highly recommended if you are in the area,17,1,1
162.3.5,162.3,Found this place after searching through Google reviews and it didn t disappoint,13,0,1
162.3.6,162.3,Nice decor air conditioned attentive and friendly staff lots of options and most importantly the food was delicious,18,1,1
162.3.7,162.3,I did not book before going the place was full and waited for 10 mins but didn t mind waiting,19,1,1
162.3.8,162.3,I went there a 2nd time in 3 days to try other food and they served me a complimentary small desert saying thanks for coming back which was a nice gesture remembering who I was,35,1,1
162.31.1,162.31,We went there for our last supper in Ho Chi Minh had summer rolls grilled pork skewer and beef steak and rice,22,1,1
162.31.2,162.31,The summer roll was a nice size with chewy rice paper good amount of local herbs inside,17,1,1
162.31.3,162.31,The pork was okay but the steak was something else,10,1,1
162.31.4,162.31,It was so tender and cooked in perfection the sauce had a good kick to it and those on the steak raw garlic ginger and chilli I assume were so tasty I could put some on the rice to eat,40,1,1
162.31.5,162.31,Staffs were very friendly and helpful spoke good English,9,1,1
162.31.6,162.31,Id happily go back next time Im in Saigon,9,1,1
162.32.1,162.32,A very nice restaurant with great food friendly staff who could converse well in English,15,1,1
162.32.2,162.32,Ordered the platter as a starter nice,7,1,1
162.32.3,162.32,Main dish is the seabass fish with mango sauce fish cooked perfectly well with sweet hot tangy sauce,18,1,1
162.32.4,162.32,Ordered morning glory for vege,5,1,1
162.32.5,162.32,Drinks 1 peach iced tea with lemongrass kumquat and slices of peach and 2 passion fruit juice,17,1,1
162.32.6,162.32,Dessert is sticky rice with banana and coconut,8,1,1
162.32.7,162.32,Price is reasonable for 2 pax with 3 dish 2 drinks and 1 dessert vnd 570k,16,1,1
162.32.8,162.32,A must try restaurant in HCM,6,1,1
162.33.1,162.33,We came here on a Saturday 05 11 walked in without any reservation around 6pm local time,17,1,1
162.33.2,162.33,The restaurant was not too crowded and there are available seats,10,1,1
162.33.3,162.33,Ordered 4 dishes 1 rice for two pax and total bill is around VND500 000 can not remember exactly,18,1,1
162.33.4,162.33,The food is good squid is fresh and pork is tasty too,12,1,1
162.33.5,162.33,Only the wrap is hard I think because it was served first and we did not consume immediately as we waited all to come and take photos,27,0,0
162.33.6,162.33,Price is decent for a proper meal here ambience here in HCMC,12,1,1
162.34.1,162.34,The food was super tasty but the portions were a bit smaller than expected taking into account the prices at least for the catfish and coconut fried rice its good we ordered a lot of things,36,1,1
162.34.2,162.34,The pomfret was very good but the sauce was super spicy even if I ordered it just a bit spicy so take care if you do not eat spicy food,29,1,1
162.34.3,162.34,Other than that the fish was very good,8,1,1
162.34.4,162.34,The rice was also very good a bit sweet from the coconut but I did not particularly taste the chicken,19,1,1
162.34.5,162.34,Dont take this as a main course though its not that big at least if you are hungry,17,1,0
162.34.6,162.34,The pomelo salad was super fresh and tasty,8,1,1
162.34.7,162.34,Had some pork pieces inside super tasty all together,9,1,1
162.34.8,162.34,The passion fruit mojito did not taste very passion fruity but it was good,13,1,1
162.34.9,162.34,All in all with all the buts the food was very good,12,1,1
162.34.10,162.34,The waiters were also nice and friendly,7,1,1
162.35.1,162.35,Nice place with Hoi Anstyle decor and cuisine,8,1,1
162.35.2,162.35,They have very friendly and helpful staff,7,1,1
162.35.3,162.35,I recommend trying out their roll platter,7,1,1
162.36.1,162.36,Super friendly staff they offered me a drink Good food and fair prices,13,1,1
162.36.2,162.36,The decorations are pretty,4,1,1
162.36.3,162.36,This is a lovely restaurant,5,1,1
162.37.1,162.37,One of the tastiest meals i have had in vietnam,9,1,1
162.37.2,162.37,The crab meat was beautiful and the curry itself was lovely and creamy with a nice amount of vegetables,19,1,1
162.37.3,162.37,Very pretty setting with friendly and attentive staff,8,1,1
162.37.4,162.37,We were a group of ten and everyone praised their meals,11,1,1
162.38.1,162.38,I ate here 3 times during my stay in Ho Chi Minh and each experience was outstanding,17,1,1
162.38.2,162.38,The staff are very friendly and the food is amazing Everything is reasonably priced and super tasty 10 10 would highly recommend,22,1,1
162.39.1,162.39,Don t understand the good reviews,6,1,1
162.39.2,162.39,Had lunch here and the food was bad,8,0,0
162.39.3,162.39,The seasonal special the cha ca la vong came to the table cold was greasy and only contained very small pieces of fish some of which were mostly fat,29,1,0
162.39.4,162.39,The price is also much higher than other places,9,1,1
162.39.5,162.39,Save your money and meals and go get something much better in one of the more local restaurants nearby,19,1,1
162.4.6,162.4,Its the people who make a place home and Im absolutely floored by the service here,16,1,1
162.4.7,162.4,Not only were the dishes truly homemade as touted this particular staff recommended places to go to and eat just like an old friend,24,1,1
162.4.8,162.4,Handwritten notes are always up my alley and these were jotted down so kindly by him,16,1,1
162.4.9,162.4,Love the idea of being able to write down wellwishes and hang them on a branch as well,18,1,1
162.4.10,162.4,I was too hungry for my usual food shots but everything was brilliant,13,1,1
162.4.11,162.4,They seem to be aware that people may not appreciate their salty cuisine and they left the fish sauce as a side for their veggies a gesture which I found especially thoughtful,32,1,1
162.4.12,162.4,Thank you for the wonderful experience,6,1,1
162.41.1,162.41,To me it was a forgettable meal at a high price tag for Vietnamese standards,15,1,0
162.41.2,162.41,The food is just okay delicately prepared and missing the touch of local street flavor lacking a good char and having a muted flavor profile,25,1,1
162.41.3,162.41,Adventurous tourists may find more unique and afforable option on the streets or at local eateries,16,1,1
162.41.4,162.41,I get why the rating is high at this place great service clear english menu with description good ambience a very pleasant experience for tourists who miss such comfort luxury while travelling,32,1,1
162.42.1,162.42,Nice ambience food and drinks taste just average,8,1,1
162.42.2,162.42,Our bill was too high as it contained items we didn t order,13,1,1
162.42.3,162.42,They corrected the mistake after we notified them about it,10,0,1
162.43.1,162.43,Meat is too tough,4,0,0
162.43.2,162.43,Fish is not fresh,4,0,0
162.43.3,162.43,Shrimp is good and the salad is okay,8,1,1
162.43.4,162.43,Thanks for the dessert for compensation in the end I increase the score from one star to two stars,19,1,1
162.44.1,162.44,What a fantastic place for lunch I had the fresh springrolls with a passionfruit virgin mojito,16,1,1
162.44.2,162.44,Both had so much flavour very tasty The staff were also very friendly and the place was nicely decorated,19,1,1
162.44.3,162.44,All in all a great place for food in Saigon,10,1,1
162.45.1,162.45,The seafood is fresh and well cooked,7,1,1
162.45.2,162.45,Staff are responsive,3,1,1
162.45.3,162.45,Nice environment and music,4,1,1
162.45.4,162.45,I did not like that 10 tax was not included in the price but you know when you get the bill,21,0,1
162.46.1,162.46,I liked the restaurant,4,1,1
162.46.2,162.46,The food was good the staff super friendly and professional,10,1,1
162.46.3,162.46,I recommend if you are nearby,6,1,1
162.47.1,162.47,Just a beautiful place the inside is gorgeous,8,1,1
162.47.2,162.47,Food is great,3,1,1
162.47.3,162.47,The menu has some history in it,7,1,1
162.47.4,162.47,Just a 5 star place,5,1,1
162.48.1,162.48,Glad we stopped here for lunch,6,1,1
162.48.2,162.48,The food were yummy and reasonably priced,7,1,1
162.48.3,162.48,The staff were attentive,4,1,1
162.49.1,162.49,I guess it lives up to its reputation,8,1,1
162.49.2,162.49,A stunning place BUT you should book ahead We were lucky enough to secure a table without booking but I know not to test that much again next time,29,1,1
162.5.7,162.5,I stomped across this gem when looking for a place to eat late afternoon and I can only say I had the best duck I have ever had sorry grandma,30,1,1
162.5.8,162.5,The restaurant was completely empty when we were there bc I think it was around 4pm weird time to eat,20,0,0
162.5.9,162.5,Deco is always nice with some quirky dragon pictures on the walls,12,1,1
162.51.1,162.51,One of my favourite restaurants in the city,8,1,1
162.51.2,162.51,High quality food lots of flavour each dish comes with a special sauce the fried tofu deserves an award its so unique and delicious,24,1,1
162.51.3,162.51,The entire menu offers various of delicious dishes we ate around 6 different ones and all were outstanding,18,1,1
162.51.4,162.51,The homemade tea also incredible if you are looking for a place to eat you need to come here,18,1,1
162.51.5,162.51,From the presentation to the service and food its the best,11,1,1
162.52.1,162.52,Accidentally found this restaurant on our last day trip in Ho Chi Minh,13,0,1
162.52.2,162.52,Their food is tasty nice ambience with decor and lanterns,10,1,1
162.52.3,162.52,clean environment staffs are friendly and able to speak English,10,1,1
162.53.1,162.53,I have never in my life had tofu cooked this way Simply delicious,13,1,1
162.53.2,162.53,Moderately priced worth every penny,5,1,1
162.53.3,162.53,Very nice atmosphere,3,1,1
162.53.4,162.53,Vy Nguyen gave me awesome recommendations so helpful when hungry and not yet aware of the local cuisine,18,1,1
162.54.1,162.54,Few restaurants offer vast vietnamese dishes in Saigon because every dish offered on the menu has to be done right,20,1,1
162.54.2,162.54,We party of 5 decided to visit this restaurant without a reservation,12,1,1
162.54.3,162.54,The restaurant was full but we were seated after a short wait,12,1,1
162.54.4,162.54,We re happy to report that the dishes resemble the thoroughdesigned menu,12,1,1
162.54.5,162.54,The food was delicious and authentic vietnamese,7,1,1
162.54.6,162.54,The plates were presented expertly,5,1,1
162.54.7,162.54,Portions were on the smaller size and the prices were not low but not excessive,15,1,1
162.54.8,162.54,We learned to expect this combination in D1 restaurants catering mainly to tourists,13,1,1
162.54.9,162.54,This is not a knock on the restaurant,8,1,1
162.54.10,162.54,If you want this kind of quality and tell your friends back home about VN dining experience you will pay for it,22,1,1
162.54.11,162.54,Moving on the service was courteous and prompt,8,1,1
162.54.12,162.54,The decor was tasteful and the traditional music backdrop was chosen carefully,12,1,0
162.54.13,162.54,We will come back again,5,1,1
162.55.1,162.55,Air conditioning bathrooms very clean,5,1,1
162.55.2,162.55,The food was great,4,1,1
162.55.3,162.55,Tried the crab clear noodles dish and a coconut cocktails,10,1,1
162.55.4,162.55,Both very good,3,1,1
162.56.1,162.56,Excellent food and service,4,1,1
162.56.2,162.56,Nice interior decor and ambience,5,1,1
162.56.3,162.56,I would highly recommend this restaurant,6,1,1
162.57.1,162.57,Yummy food great service,4,1,1
162.57.2,162.57,All tasted really clean and good quality,7,1,1
162.58.1,162.58,We came across this by chance as we were in the area,12,1,1
162.58.2,162.58,The food and decor is lovely but the portion sizes are pretty small everything was tasty and definitely worth a visit if your in the area,26,1,1
162.59.1,162.59,Delicious food and amazing service The 1st time we got free rice and the 2nd time we went they recognized us and we got a free plate of clamps Thank you for the great experience,35,1,1
162.6.5,162.6,Den Long was absolutely amazing The restaurant is gorgeousbright airy and located in a great area of the city,19,1,1
162.6.6,162.6,Our group got a number of dishes to share and were impressed with every single one,16,1,1
162.6.7,162.6,I really enjoyed the crunchy tofu with salted egg sauce the coconut fried rice with chicken and the mocktails The menu is expansive so come hungry for sure,28,1,1
162.61.1,162.61,A lovely meal on our last night in Saigon,9,1,1
162.61.2,162.61,Wish we came here the first day We had spring rolls pomelo salad deep fried sea bass and pork skewers,20,1,1
162.61.3,162.61,All were very good,4,1,1
162.61.4,162.61,Overall the best meal we had in Saigon,8,1,1
162.61.5,162.61,It was clean fresh tasty,5,1,1
162.61.6,162.61,The staff were very helpful and spoke quite good English,10,1,1
162.61.7,162.61,Make sure you come here on your trip to HCMC,10,1,1
162.62.1,162.62,Staff was very friendly and polite especially Lam,8,1,1
162.62.2,162.62,We was funny and pretty flirty,6,1,1
162.62.3,162.62,The restaurant is huge I think at least 3 floors and was very crowded,14,1,1
162.62.4,162.62,Its very pretty from the inside,6,1,1
162.62.5,162.62,Im vegetarian and unfortunately it had a lot of meat of seafood options with pictures,15,0,0
162.62.6,162.62,But I noticed that is often not the case for the vegetarian dishes,12,1,1
162.62.7,162.62,Pictures make it so much easier to choose from by a glimpse instead of googling it,16,1,1
162.62.8,162.62,The food tasted good but was for me not special,10,0,1
