sentence_id,review_id,review,word_count
151.55.1,151.55,traditional vietnamese food,3
151.55.2,151.55,lot roll,2
151.55.3,151.55,expensive amazingly tasty,3
151.56.1,151.56,great food good atmosphere,4
151.57.1,151.57,bland food,2
151.57.2,151.57,hard get well,3
151.59.1,151.59,delicious nice attitude good price,5
151.6.2,151.6,delicious fresh clean,3
151.6.3,151.6,many food fordiner awa lunch,5
151.61.1,151.61,great local food,3
151.62.1,151.62,loved steak,2
151.63.1,151.63,good food good service warming decoration reasonable price many dish menu easy selection,13
151.64.1,151.64,tasty vietnamese food,3
151.66.1,151.66,price okay food quite unique taste experienced,7
151.67.1,151.67,food point,2
151.69.1,151.69,nice place quality vietnames food,5
151.69.2,151.69,good service,2
151.7.6,151.7,great nice deluxe,3
151.71.1,151.71,restaurant regular vietnamese ground floor house eating place good food bit pricy,12
151.72.1,151.72,good vietnamese food good price mil people lunch,8
151.73.1,151.73,nice modern place price little bit higher regular street local place,11
151.73.2,151.73,worth though,2
151.74.1,151.74,small noise rate  star,4
151.74.2,151.74,food delicious,2
151.75.1,151.75,great place fresh eats,4
151.76.1,151.76,good service decent food,4
151.77.1,151.77,loved food,2
151.78.1,151.78,good vietnam food,3
151.79.1,151.79,im regular,2
151.79.2,151.79,garlic rice steak best,4
151.8.2,151.8,bad service angry bad behavior waiter,6
151.81.1,151.81,food okay good service,4
151.82.1,151.82,great hot pot,3
151.83.1,151.83,food great,2
151.87.1,151.87,great food great service,4
151.88.1,151.88,delicous anh beautiful food,4
151.9.6,151.9,good food reasonable price,4
151.93.1,151.93,nice place nice drink,4
151.105.1,151.105,copy version hoang ty,4
151.116.1,151.116,delicious food,2
151.119.1,151.119,nice food,2
151.125.1,151.125,downtown ho chi minh city nh hng ngon famous among foreigner expensive local go,14
151.125.2,151.125,restaurant loved local foreigner almost hard find ben thanh market take tran hung dao road,15
151.125.3,151.125,looking tourist street right pas go straight  minute alley left,10
151.125.4,151.125,price affordable vietnamese food diverse,5
151.125.5,151.125,banh xeo banh kot buntitneung various type fried rice lot beef shabushabu meat spring roll etc,16
151.125.6,151.125,personally love ability divide bn tht nng like,8
151.125.7,151.125,however always lot customer go order food come quickly several people seat reservation basic food reservation essential,17
151.131.1,151.131,vietnamese restaurant,2
151.131.2,151.131,food fresh delicious,3
151.131.3,151.131,downside englishspeaking staff staff helped u order active body language inconvenience,11
151.131.4,151.131,restaurant lively atmosphere visited many people,6
151.131.5,151.131,recommend visit least,3
152.1.1,152.1,service good bad,3
152.1.2,152.1,obvious feel comfortable foreigner coming restaurant,6
152.1.3,152.1,bit awkward unless go way put ease sometimes impossible,9
152.1.4,152.1,hotel close ill probably go time find another restaurant,9
152.1.5,152.1,food good like many vit place,6
152.1.6,152.1,aeon mall nearby offering option,5
152.2.1,152.2,good food delicious,3
152.3.1,152.3,nice place go local food seafood,6
152.3.2,152.3,served exotic food well,4
152.6.1,152.6,expensive price,2
152.8.1,152.8,nice warm good food,4
152.1.7,152.1,good place unwind,3
152.11.1,152.11,expensive good service,3
152.12.1,152.12,good place food beer,4
152.13.1,152.13,great choice area,3
152.15.1,152.15,good food service,3
152.82.1,152.82,ordinary vietnamese food nothing special ktv hall lobby look lively,10
152.9.1,152.9,plate fried noodle beef cost   vnd,6
152.103.1,152.103,bad taste salty heavy,4
152.12.2,152.12,inexpensive friendly service,3
152.143.1,152.143,friendly service attitude,3
153.1.1,153.1,good environment wine,3
153.1.2,153.1,food excellent,2
153.2.1,153.2,vn traditional dish reasonable price,5
153.2.2,153.2,recommend private room business meeting,5
153.3.1,153.3,open day covid lockdown,4
153.3.2,153.3,nice food good service,4
153.5.1,153.5,nice food litte expensive special dish crab hot pot,9
153.6.1,153.6,fresh food good service,4
153.1.3,153.1,great place business,3
153.11.1,153.11,old dirty restaurant,3
153.18.1,153.18,good good good,3
154.1.1,154.1,went restaurant ordered caramelized tofu mushroom clay pot,8
154.1.2,154.1,came fast,2
154.1.3,154.1,pot burning hot food cold,5
154.1.4,154.1,clearly microwaved,2
154.1.5,154.1,besides salty came  piece tofu,5
154.1.7,154.1,recommend restaurant,2
154.2.1,154.2,pretty decent veggie restaurant,4
154.2.2,154.2,standard dropped would never bother eat,6
154.2.3,154.2,smoothy made unripe fruit noodle based dish served glowing red artificial tomato sauce,13
154.3.1,154.3,disappointed staff,2
154.3.2,154.3,requested add plate rice staff gave one big bowl requested give smaller portion refused,14
154.3.3,154.3,food also nothing special opinion,5
154.3.4,154.3,going eat,2
154.4.1,154.4,regret find even living nearby one year,7
154.4.2,154.4,luckily searching restaurant dinner saw,5
154.4.3,154.4,ex vegetarian felt good seeing,5
154.4.4,154.4,going inside saw many vietnamese people coming eat vegetarian food,10
154.4.5,154.4,thinking vietnamese like anything without meat,6
154.4.6,154.4,hardly find place seat peak hour,6
154.4.7,154.4,recommend date romantic dinner,4
154.4.8,154.4,anyway food awesome reasonable,4
154.4.9,154.4,surprised quick service though much crowd,6
154.4.10,154.4,nothing wrong item served wrong bill charged happens usually crowded place,11
154.4.11,154.4,many variety vegetarian dish available,5
154.4.12,154.4,would love visit,3
154.5.1,154.5,bad service poorest meal,4
154.5.2,154.5,make order single wait  minute get dish cold rice small bowl soup,12
154.5.3,154.5,wait  minute main dish,4
154.6.1,154.6,friendly food awesome,3
154.7.1,154.7,however customer need aware cookware use made cheap aluminum alloy contains lot lead,13
154.7.2,154.7,tell aluminum utensil develop black coating picture,7
154.7.3,154.7,lead aluminum bad brain,4
154.7.4,154.7,aluminum known cause alzheimer lead poisoning fatal long term,9
154.7.5,154.7,reminded staff several time seem understand danger public health,9
154.7.6,154.7,keep reminding whenever stop,4
154.8.1,154.8,veg still good many type food,6
154.9.1,154.9,really like food atmosphere,4
154.1.8,154.1,nothing special place,3
154.1.9,154.1,seating nice spacious air condition pointing location better scout location pick seat,12
154.1.10,154.1,service fast friendly,3
154.1.11,154.1,food okay little salty taste bit sweet sour soup point,10
154.1.12,154.1,average vegiterian restaurant choose want anything fancy,7
154.11.1,154.11,food restaurant quite bland extremely ordinary,6
154.11.2,154.11,amazing flavor vietnam restaurant certainly lacking culinary creativity,8
154.11.3,154.11,disappointing positive menu extensive price reasonable,6
154.11.4,154.11,fyi alcohol served restaurant absolutely influence rating,7
154.12.1,154.12,good food affordable price,4
154.12.2,154.12,vegetarian restaurant adjacent monastery really worth visit even nonvegetarian tasty,10
154.13.1,154.13,following great google review unfortunately disappointed,6
154.13.2,154.13,firstly perceived packed vietnamese good sign happy choose restaurant,9
154.13.3,154.13,due vietnamese guest fact place foreigner saigon map even though quite close bui vien staff obviously afraid approach none waiter spoke english,22
154.13.4,154.13,took forever take care order felt uncomfortable waiter always giggling passing choosing would take longest straw take care,18
154.13.5,154.13,afterwards also forgot bring drink served ridiculously small amount rice,10
154.13.6,154.13,overall disapointed,2
154.13.7,154.13,meal okay,2
154.13.8,154.13,price approximately k sechuan tofu expected restaurant main street service sucked,11
154.14.1,154.14,excellent vegetarian food really great price arrive fine,8
154.14.2,154.14,place packed local lunchtime always good sign,7
154.14.3,154.14,seaweed tofu soup particularly enjoyable,5
154.15.1,154.15,cheap best vegetarian food,4
154.16.1,154.16,ordered bowl mushroom soup plate fried rice salty fish extremely disappointed wont past place,14
154.17.1,154.17,excellent vegetarian fare,3
154.17.2,154.17,like meat substitute place better,5
154.17.3,154.17,quick service even busiest day place get packed,8
154.18.1,154.18,good place vegetarian,3
154.18.3,154.18,however service good,3
154.18.4,154.18,even cup water,3
154.18.5,154.18,come try cannot find place vegetarian food,7
154.19.1,154.19,delicious food extremely good value money got food  minute walking door,11
154.19.2,154.19,excellent choice vegetarian,3
154.2.4,154.2,vegetarian restaurant make reservation full moon first day month follow luna calendar,12
154.2.5,154.2,centre area nice service asian style,6
154.21.1,154.21,super good vegetarian vietnamese breakfast,5
154.22.1,154.22,good service good food reasonably priced,6
154.23.1,154.23,nice place comfortable,3
154.23.2,154.23,menu many choice affordable taste good,6
154.24.1,154.24,good vietnamese vegetarian food fair price,6
154.24.2,154.24,bathroom great though,3
154.25.1,154.25,terrible smell inside,3
154.25.2,154.25,nobody spoke word english,4
154.25.3,154.25,spring roll average greasy cheap,5
154.26.1,154.26,vegetarian food okay mostly tofu imitation meat low quality number,10
154.27.1,154.27,decent vegan restaurant,3
154.28.1,154.28,various vegetarian food option,4
154.28.2,154.28,delicious cheap,2
154.28.3,154.28,quite loud crowded however,4
154.29.1,154.29,really good good price,4
154.29.2,154.29,lot creative dish,3
154.3.5,154.3,good food service,3
154.31.1,154.31,bad vegetarian restaurant great,4
154.32.1,154.32,good vegan restaurant quick service reasonable price accept credit card,10
154.33.1,154.33,food serving skill interior large make sense,7
154.34.1,154.34,good place vegetarian,3
154.34.2,154.34,good vietnamese coffee morning,4
154.35.1,154.35,good price delicious vegetarian food,5
154.36.1,154.36,good place vegetarian food good staff good,7
154.37.1,154.37,good vegetarian food excellent price,5
154.39.1,154.39,good vegetarian,2
154.4.13,154.4,good vegetarian food pretty large menu chose,7
154.42.1,154.42,vegetarian option bad,3
154.43.1,154.43,regular vegetarian dish,3
154.44.1,154.44,big variety vegetarian food,4
154.45.1,154.45,great food nice staff,4
154.47.1,154.47,quality food service good,4
154.48.1,154.48,good vegetarian restaurant,3
154.51.1,154.51,delicious vegeterian food,3
154.55.1,154.55,veterian place peace,3
154.78.1,154.78,food served quickly food delicious,5
154.78.2,154.78,dipping sauce seemed made wuxinsu,5
154.78.3,154.78,vegetarian wuxinsu vietnam seems fine taiwan wuxinsu unacceptable dipping sauce almost dipped pepper salt raw chili used,17
154.78.4,154.78,worth mentioning raw chili spicy,5
154.78.5,154.78,know variety,2
154.78.6,154.78,lot dish hot pot,4
154.78.7,154.78,unfortunately understand vietnamese order food google see picture tell story,10
154.78.8,154.78,however quite delicious place difficult find,6
154.78.9,154.78,next time opportunity come ho chi minh city vietnam still come restaurant eat,13
154.8.2,154.8,local restaurant reasonable price however blow u away,8
154.121.1,154.121,good choice vegetarian good,4
155.1.1,155.1,hidden gem distric  corner,4
155.1.2,155.1,cozy small space  table,4
155.1.3,155.1,signature dish grilled baby pig served  ppl,7
155.1.4,155.1, try pigeon instead,3
155.1.5,155.1,try blood oyster sichuan sauce,5
155.1.6,155.1,food   location   staff   price  ,4
155.2.1,155.2,small restaurant limited table,4
155.2.2,155.2,reservation must,2
155.2.3,155.2,food quality ,2
155.2.4,155.2,  service ,1
155.2.5,155.2,  value money   ambience ,3
155.3.1,155.3, year history cantonese migrant family,5
155.3.2,155.3,prawn vermicelli best follow prawn roll roast pig clam,9
155.4.1,155.4,best suckling pig saigon probably vietnam,6
155.4.2,155.4,crispy skin tender meat,4
155.4.3,155.4,one best chinese restaurant town years history,7
155.4.4,155.4,authentic chinese dish hidden gem found small alley saigon,9
155.4.5,155.4,definitely must go ho chi minh,6
155.4.6,155.4,btw place exceptionally clean well maintained,6
155.4.7,155.4,humble great service owner staff restaurant,6
155.5.1,155.5,staff need customer service training personality transplant restaurant need refurb closed monday putting opening time google seems much hassle,19
155.5.2,155.5,know turned closed better hcm,5
155.6.1,155.6,book appointment hidden gem town delicious chinese food found ,9
155.7.1,155.7,best chinese restaurant roasted pigeon special fried rice,8
155.8.1,155.8,raving review true,3
155.8.2,155.8,hard book,2
155.8.3,155.8,must go,2
155.9.1,155.9,enjoyed dish,2
155.1.7,155.1,fantastic food welcoming staff,4
155.1.8,155.1,got suckling pig perfect ordered bunch food staff helpful,9
155.1.9,155.1,owner wife adorable couple proud life work,7
155.1.10,155.1,  come back,2
155.11.1,155.11,icon chinese dining ho chi minh,6
155.11.2,155.11,dating back  couple running start decor remained keeping slight hint art deco,12
155.11.3,155.11,suckling pig awesome order ahead,5
155.11.4,155.11,frequented rich famous royal terrific place,6
155.12.1,155.12,enjoy best chinese dish restaurant,5
155.12.2,155.12,rd fl please careful,4
155.14.1,155.14,authentic chinese cuisine restaurant,4
155.15.1,155.15,high old men get floor restroom,6
155.16.1,155.16,serve traditional chinese dish quality price okay,7
155.16.2,155.16,return chance go arround,4
155.17.1,155.17,restaurant wellknown among chinese community,5
155.17.2,155.17,good go group family food really nice,7
155.18.1,155.18,best roast suckling pig saigon,5
155.24.1,155.24,best roasted pig ever,4
155.24.2,155.24,fried noodle hutieu beehoon fantastic,5
155.26.1,155.26,good food good experience,4
155.27.1,155.27,best roasted suckling pig town,5
155.28.1,155.28,suckling pig really good,4
155.28.2,155.28,food tasty well,3
155.29.1,155.29,good bbq mini pork,4
155.3.3,155.3,local chinese food famous signature charcoal grill suckling pig,9
155.31.1,155.31,nice food,2
155.32.1,155.32,excellent chinese food,3
155.33.1,155.33,excellent small pork grilled food,5
155.34.1,155.34,one quite small good choice taking many people,8
155.35.1,155.35,food still taste perfect,4
155.38.1,155.38,good excellent food,3
155.46.1,155.46,location shop hard find go stair building right entering alley go rd floor roasted piglet delicious expected,17
155.46.2,155.46,dish reasonably priced delicious,4
155.63.1,155.63,amazing roast suckling pigeon high level changed  year taste really good,11
155.71.1,155.71,rather obscure location,3
155.71.2,155.71,enter alley entrance right side go stair third floor shop,10
155.71.3,155.71,recommendation say roasted pork much three people ordered pigeon correct answer,11
155.71.4,155.71,also soup authentic recommended dish delicious,6
155.71.5,155.71,customer service clerk also good,5
155.85.1,155.85,pork bbq delicious,3
155.85.2,155.85,old restaurant run overseas chinese,5
155.92.1,155.92,roast suckling pig amazing,4
155.103.1,155.103,roast suckling pig delicious,4
155.125.1,155.125,food quality average service considerate human touch strong taste ancient style special,12
155.13.1,155.13,suckling pig still available restaurant moment,6
155.131.1,155.131,old shop clean dish delicious,5
155.135.1,155.135,lacquered pork delicious,3
155.135.2,155.135,little austere frame without window,5
156.2.1,156.2,food good good place meeting date,6
156.2.2,156.2,nice atmosphere cozy,3
156.3.1,156.3,good location beside k ha hotel,6
156.4.1,156.4,large place outdoor garden well indoor option,7
156.4.2,156.4,serve also breakfast office lunch,5
156.5.1,156.5,good restaurant district ,3
156.17.1,156.17,delicious eat,2
157.1.1,157.1,wonderful wedding decoration inside,4
157.1.2,157.1,food okay price reasonable,4
157.1.3,157.1,event center private parking help improve skill staff keep food drink safe,12
157.2.1,157.2,food fine good service even though got late,8
157.3.1,157.3,sort vietnam cuisine,3
157.3.2,157.3,really good,2
157.4.1,157.4,food good service bad,4
157.4.2,157.4,want say anymore,3
157.5.1,157.5,nice room delicious food reasonable price big parking lot beside quite crowd noisy clear guidance,15
157.5.2,157.5,new comer lousy messy crowd whenever rain,7
157.6.1,157.6,great venue special occasion food tasty,6
157.6.2,157.6,service poor need improvement,4
157.7.1,157.7,food service okay,3
157.7.2,157.7,open noisy space,3
157.7.3,157.7,party group location,3
157.9.1,157.9,good sigh view service price high,6
157.1.4,157.1,good food noisy,3
157.12.1,157.12,food delicious,2
157.12.2,157.12,food little,2
157.12.3,157.12,enough customer,2
157.12.4,157.12,people table dense,3
157.12.5,157.12,ppl  table,2
157.13.1,157.13,food dish okay restaurant big parking car inside,8
157.14.1,157.14,good cushine best view also private room available,8
157.15.1,157.15,good bad,2
157.16.1,157.16,average quality high price,4
157.17.1,157.17,good beer group,3
157.18.1,157.18,interesitng place wedding party,4
157.19.1,157.19,cheap good food,3
157.19.2,157.19,parking lot,2
157.19.3,157.19,car parking road,3
157.2.2,157.2,decoration quiet boring,3
157.23.1,157.23,good place celebrate wedding party kind party birthday etc,9
157.25.1,157.25,food good,2
157.25.2,157.25,place wedding event party,4
157.26.1,157.26,fine appointment,2
157.28.1,157.28,nice clean,2
157.3.3,157.3,bit crowed overall acceptable,4
157.35.1,157.35,place wedding party,3
157.41.1,157.41,food delicious,2
158.1.1,158.1,group friend meet restaurant breakfast,5
158.1.2,158.1,pho breakfast,2
158.1.3,158.1,pho great one friend fly drink replace u still charged u,11
158.2.1,158.2,space decorated quite nice eyecatching,5
158.2.2,158.2,many type seafood cooked well,5
158.2.3,158.2,service well,2
158.2.4,158.2,private room price quite expensive,5
158.4.1,158.4,good service,2
158.4.2,158.4,suit small group,3
158.5.1,158.5,good food service expensive,4
158.9.1,158.9,nice place friend gathering,4
159.1.1,159.1,wow  year ordering food owner online food vendor today first made visit restaurant,13
159.1.2,159.1,food okay restaurant vibe pretty classic good enough lunch meeting,10
159.1.3,159.1,love narrative restaurant though literally raised money friend stranger facebook build place,12
159.1.4,159.1,hidden charm d find alternative cuc gach quan,8
159.2.1,159.2,depends dining purpose great place quiet attentive beautiful menu display dating biz meeting,13
159.2.2,159.2,pricey place casual catchup local easier find food elsewhere,9
159.2.3,159.2,still lovely gem,3
159.3.1,159.3,coffee tra chanh refreshing tasty patio opened super cute,9
159.4.1,159.4,restaurant ancient delicious clean neat,5
159.4.2,159.4,good meeting friend,3
159.5.1,159.5,place small cute pick family get dinner together,8
159.5.2,159.5,price noy cheap,3
159.6.1,159.6,suitable place team building family lunch buffet,7
159.6.2,159.6,delicious food nice view devoted staff,6
159.7.1,159.7,nice place lunch,3
159.7.3,159.7,anyway good date family time,5
159.7.4,159.7,come back,2
159.8.1,159.8,vegan food,2
159.8.2,159.8,seasoning bit strong taste seen make effort create original flavour twist dish,12
159.8.3,159.8,waiter waitress bit awkward food bit slow even though  table time maybe prepare delivery place initially delivery business still deliver besides serving customer restaurant,24
159.8.4,159.8,place quite spacious welldecorated serve large group,7
159.9.1,159.9,tasty food near staying,4
159.9.2,159.9,price bit high vietnam nice indoor decoration dish minimum k,10
159.9.3,159.9,total bill k  dish drink  dessert,6
159.1.5,159.1,food atmosphere good bit expensive side,6
159.11.1,159.11,came lunch friend daughter early may ,6
159.11.2,159.11,ended awful disgusting place ever experienced,6
159.11.3,159.11,mind eat fly place,4
159.11.4,159.11,see photo evidence,3
159.11.5,159.11,addressed waitress appear understand big hygiene problem,7
159.12.1,159.12,food good expected meet price expensive small amount,8
159.12.2,159.12,spring roll strange taste,4
159.12.3,159.12,menu salad joke corn salad boring taste,7
159.12.4,159.12,completely wrong go,3
159.13.1,159.13,traditional vietnamese food served,4
159.13.2,159.13,restaurant nice dekor look pleasant also outdoor part wich nice,10
159.13.3,159.13,arrived could see junk floor earlier guest otherwise okay,9
159.13.4,159.13,mosquito place probably rainy season,5
159.13.5,159.13,saw antimosquito device restaurant enough keep mosquito away,8
159.13.6,159.13,want traditional vietnamese cuisine right place go,7
159.13.7,159.13,highly rated tripadvisor maybe little bit high according,8
159.13.8,159.13,restaurant little bit tricky find alley main road,8
159.14.1,159.14,pricey taste good,3
159.14.2,159.14,toilet pretty bad though,4
159.15.1,159.15,able try vietnamese traditional food  place,6
159.15.2,159.15,cozy nice decor little gift vietnamese fruit bring home,9
159.15.3,159.15,  vnd per pack,3
159.16.1,159.16,cant believe review food expensive small amount terrible staff,9
159.16.2,159.16,make japanese collagues bad impression vietnamese cuisine,7
159.17.1,159.17,best restaurant ever,3
159.18.1,159.18,ambience nice,2
159.18.2,159.18,chicken got k bone,4
159.18.3,159.18,taste really good,3
159.19.1,159.19,traditional dish high standard,4
159.19.2,159.19,one must visit restaurant saigon,5
159.2.4,159.2,place vietnam restaurant,3
159.2.5,159.2,noisy visit,2
159.2.6,159.2,menu special small portion expensive perhaps,6
159.21.1,159.21,vietnamese friend brought,3
159.21.2,159.21,great place traditional vietnamese food,5
159.21.3,159.21,great ambience friendly staff food delicious,6
159.22.1,159.22,serving weird fry rice came first salad came last,9
159.22.2,159.22,pricey overall quality experience,4
159.23.1,159.23,good place delifood,3
159.24.1,159.24,place still hidden gem,4
159.24.2,159.24,commit year food always delicious good value money,8
159.26.1,159.26,variety vietnamese street food,4
159.26.2,159.26,price quite reasonable,3
159.27.1,159.27,wonderful restaurant beautiful ambience delicious food kind staff,8
159.28.1,159.28,small quite fun allyoucanconsume place nice deco,7
159.28.2,159.28,let get fat,3
159.29.1,159.29,one best authentic vietnamese restaurant hcm city,7
159.3.2,159.3,price high cimpare quality,4
159.31.1,159.31,staff friendly,2
159.31.2,159.31,place clean,2
159.31.3,159.31,however food good expected,4
159.32.1,159.32,great traditional food,3
159.33.1,159.33,cosy place delicious traditional vietnamese food,6
159.34.1,159.34,kind people,2
159.35.1,159.35,good service,2
159.35.2,159.35,nice food,2
159.36.1,159.36,expensive comparing food quality,4
159.37.1,159.37,overprice dish low quality never come back,7
159.38.1,159.38,vietnam traditional food,3
159.41.1,159.41,vietnamese buffet dish,3
159.44.1,159.44,lovely traditional food,3
159.45.1,159.45,grill chicken musttry,3
159.48.1,159.48,good family party,3
159.49.1,159.49,quite place good food,4
159.61.1,159.61,quite good food,3
159.63.1,159.63,insider tip friend germany emigrated vietnam,6
159.63.2,159.63,food delicious,2
159.63.3,159.63,felt comfortable restaurant,3
159.69.1,159.69,vietnamese homestyle restaurant back alley,5
159.69.2,159.69,price good quiet good meal,5
159.69.3,159.69,food bad either,3
159.89.1,159.89,japanese people interior store stylish terrace seat inside seat satisfied,10
159.89.2,159.89,went around am friday customer quiet relaxing time,8
159.89.3,159.89,cafe could breakfast nearby store open  hour day nice,9
159.89.4,159.89,ceiling store high sense freedom,5
159.89.5,159.89,lot jackfruit,2
159.89.6,159.89,breakfast  kvnd food drink cost performance good,7
159.89.7,159.89,rumba cleaning floor eating hit foot,6
160.1.1,160.1,end district  saigon place foreigner rearly visit,7
160.1.2,160.1,consequence local excited new visitor,5
160.1.3,160.1,restaurant oasis would otherwise considered rough area town,8
160.1.4,160.1,beaten track find accidentally,4
160.1.5,160.1,food basic good cheap,4
160.2.1,160.2,bad restaurant,2
160.2.2,160.2,location easy find,3
160.4.1,160.4,awesome food great staff,4
160.6.1,160.6,nice place drinking beer,4
160.8.1,160.8,fun chill,2
160.1.6,160.1,good service price,3
160.75.1,160.75,local vietnam store,3
161.1.1,161.1,food lovely company great,4
161.2.1,161.2,le expect table even clean service little disappointed smell money u mean expensive perfume lot safety hazzard dangerous even vietnamese safety standard,22
161.3.1,161.3,went wedding hear,3
161.3.2,161.3,huge place many venue side food ok little dry warm nice experience,12
161.5.1,161.5,hotpot sea food fresh high price,6
161.6.1,161.6,beautiful restaurant lake view park,5
161.9.1,161.9,good place dinner,3
162.1.1,162.1,den long located bustling road,5
162.1.2,162.1,although bit way major shopping market found trip worth,9
162.1.3,162.1,restaurant deco modern vietnamese feel overpowering history colour,8
162.1.4,162.1,food great,2
162.1.5,162.1,shared dish portion plenty ,4
162.1.6,162.1,enjoyed chicken fried rice coconut recommended clam dish,8
162.1.7,162.1,fact enjoyed food except fried frog letdown,7
162.1.8,162.1,district  area done eating street food would recommend visit den long,11
162.2.1,162.2,great reasonably priced meal,4
162.2.2,162.2,staff friendly welcoming decor pretty,5
162.2.3,162.2,ordered soft crab stir fried morning glory caramelised pork dish rice,11
162.2.4,162.2,food delicious came quickly,4
162.2.5,162.2,would highly recommend good vietnamese food restaurant setting,8
162.3.1,162.3,food wellprepared delicious ordered baked fish taste marvelous interior beautiful cheasy,11
162.3.2,162.3,staff speaks fluent english attentive,5
162.3.3,162.3,think price reasonable,3
162.3.4,162.3,highly recommend one want highquality vietnamese food comfortable environment great service,11
162.4.1,162.4,good came twice,3
162.4.2,162.4,food faultless absolutely delicious reasonably priced,6
162.4.3,162.4,staff beautiful people kind polite,5
162.4.4,162.4,made experience  ,2
162.4.5,162.4,would preferred use plastic straw drink disposable wet wipe could reusable napkin,12
162.5.1,162.5,coming singapore saigon absolutely blown away quality service u foodie certainly overstatement,12
162.5.2,162.5,menu great variety dish reasonably priced ard k per dish get dine clean lovely decorated interior,16
162.5.3,162.5,staff wellversed conversational english food served really promptly ordering,9
162.5.4,162.5,even gave u free dessert thank den long wonderful eating experience,11
162.5.5,162.5,definitely back,2
162.5.6,162.5,dinner two day row,4
162.6.1,162.6,food served relatively fast taste wonderful service really good really convenient order menu come english translation waiter understand speak english,20
162.6.2,162.6,love shop go every table ask customer food served,9
162.6.3,162.6,sense genuinely care customer,4
162.6.4,162.6,would definitely revisit try dish,5
162.7.1,162.7,food served quick fresh,4
162.7.2,162.7,taste really good appropriate price point,6
162.7.3,162.7,overall ambience nice well shop tucked right middle bustling street,10
162.7.4,162.7,great stop replenish energy ahead busy day,7
162.8.1,162.8,food taste great especially crab curry thick coconut milk flavour,10
162.8.2,162.8,one staff speaks fluent english even apologised u politely slightly long serving time due many customer offered u dessert compensation mixing order,22
162.8.3,162.8,overall notverygood nottoobad dining experience,5
162.9.1,162.9,food superb well service,4
162.9.2,162.9,unique delicious array food ordered tonkin flower vegetable pomelo salad,10
162.9.3,162.9,blend sweet spicy nature pomelo paired greatly rice,8
162.9.4,162.9,tonkin flower native vietnam new delicious taste,7
162.9.5,162.9,everything else superb well service staff great especially spring roll slightly tough replaced brand new replacement,16
162.9.6,162.9,overall   would recommend traditional vietnamese cuisine,6
162.1.9,162.1,nice clean place first visit experience depend sit  floor atmosphere different ground floor best,14
162.1.10,162.1,aircon also dry good nose one backroom rd floor room without window,12
162.1.11,162.1,quality food depends lot order,5
162.1.12,162.1,stewed pork excellent fried calamari plain boring,7
162.1.13,162.1,however best soy sauce town,5
162.1.14,162.1,could eat two bowl rice sauce beer,7
162.1.15,162.1,would also include plate morning glory stuff delicious,8
162.1.16,162.1,service relatively quick obviously depend number guest,7
162.1.17,162.1,people friendly,2
162.1.18,162.1,lost saigon cocktail total killer careful drink slowly,8
162.11.1,162.11,came first day saigon could found better restaurant evening come immediately greeted friendly staff nice atmosphere,16
162.11.2,162.11,cozy nicely decorated place,4
162.11.3,162.11,came food,2
162.11.4,162.11,menu looked good ordered  dish try much possible,8
162.11.5,162.11,absolutely thrilled delicious variety sauce flavouring look perfect,8
162.11.6,162.11,made evening even better extremely kind friendly staff explained every dish really welcomed u city,15
162.11.7,162.11,definitely come back,3
162.12.1,162.12,restaurant beautiful ambience clean,4
162.12.2,162.12,even toilet look beautiful caramelized pork must try staff speak well english easy communicate tourist,15
162.13.1,162.13,lovely dinner surprising u food delicious,6
162.13.2,162.13,staff extremely friendly take care customer still remembered waitress came ask u food good,14
162.13.3,162.13,first time ive ever experience restaurant,6
162.13.4,162.13,make sure make reservation place fully booked lately,8
162.13.5,162.13,arrived last night could come wait today,7
162.13.6,162.13,highly recommend guy try vietnamese traditional daily meal,8
162.14.1,162.14,reasonably priced great taste good service,6
162.14.2,162.14,trifactor great restaurant,3
162.14.3,162.14,dish well presented portion reasonable  person small side,8
162.14.4,162.14,order little,2
162.14.5,162.14,many vegetarian option,3
162.15.1,162.15,far best vietnamese cuisine ho chi minh city food delicious priced reasonably,12
162.15.2,162.15,everything taste superb,3
162.15.3,162.15,definitely come back ever ho chi minh,7
162.15.4,162.15,even served complimentary dessert excellent service,6
162.16.1,162.16,good experience eating,3
162.16.2,162.16,staff quite nice good,4
162.16.3,162.16,food good nothing special,4
162.16.4,162.16,everyone else restaurant seemed enjoying meal though,7
162.16.5,162.16,love starter though local ipa beer quite good well,9
162.17.1,162.17,amazing experience coming den long second time previously visiting four year ago food remained good,15
162.17.2,162.17,staff fantastic incredibly polite food best vietnam reasonable price,9
162.18.1,162.18,good food love pomelo shrimp salad coconut chicken fried rice caramel pork chicken bit hard hard chew overall taste okay,20
162.18.2,162.18,portion bit small price fair affordable,6
162.18.3,162.18,come back next visit hochiminh friendly customer service,8
162.19.1,162.19,yummy food,2
162.19.2,162.19,many option,2
162.19.3,162.19,gone like five time understand culinary pleasure fully,8
162.19.4,162.19,even one night stayed perfect,5
162.19.5,162.19,managed without reservation recommend one sure table,7
162.2.6,162.2,last vietnamese dinner couple friend met trip,7
162.2.7,162.2,perfect spot extremely welcoming super nice staff good food,9
162.2.8,162.2,district one saigon also walk reach nice,7
162.2.9,162.2,would definitely come back ill back vietnam one day,9
162.21.1,162.21,idea food serve first,4
162.21.2,162.21,saw menu looked lot like thai indonesian authentic cuisine,9
